session_id,hit_date,hit_time,hit_number,hit_type,hit_referer,hit_page_path,event_category,event_action,event_label,event_value
5704745876820634089.1640278505.1640278505,2021-12-23,23099.0,7,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?utm_source_initial=yandex&utm_medium_initial=cpc&utm_campaign_initial=RoDitORHdzGfGhNCyEMy|eBckTUycdWUDbWqXENLu&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|ouVgqfprhcmURLadlUFz|xAEYTlJDbQNwQTLGxICQ|utBTGDBewhcTczrLnbTa|lFpAoUqEvHoyZfCNRuCR|vCXoTjieccyTHKDVkGMp|rjbbNGNkjGThUJNtsWZQ|uqRyzegfvfDUYSTZUYVg|ZIKCVYXYgRrZdwlVkEEf|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|vnTlRpYmthtVDImMLSmr|OfdDOXSwHYclonQJpPxh|YhdYMAYSoTzDKQYzVVMr|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
6915503007308450472.1640237736.1640237736,2021-12-23,22.0,2,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=XHNUiSKKGTEpSAlaVMFQ|IogmZDrCkJeHXbgMnIIv&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|YAMPmNsXaFeZWgexOKLv|xAEYTlJDbQNwQTLGxICQ|AkWQyPNqWZSACoyftGqo|lFpAoUqEvHoyZfCNRuCR|QTkdoNfmEYDQUpBDLlLV|dtYJKUplNmmKCOfiziff|dqmtCBmYMYuWYwMBGcbz|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|eTCdzFLTLeFndjcqQLJR|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
7015532336070762047.1640209987.1640209987,2021-12-23,3429.0,5,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?rental_page=rental_car&fbclid=paaaytn6z7brkzybuy4-1ysemoaq9wgqb3qopvj2glpxdhq5ze9fsqgen7qx8&external_browser_redirect=true,card_web,view_card,,
9133986343066795570.1640234546.1640234546,2021-12-23,59692.0,16,event,,sberauto.com/cars/all/nissan/qashqai/bfc21661?rental_page=rental_car,card_web,view_card,,
2288337497249569362.1640258273.1640258273,2021-12-23,20201.0,14,event,,sberauto.com/cars/all/porsche/911/f149c91b?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=jvsVVQVKRfBIqBDBuCkq|nyJQufAIRtHFpfdZHSnK&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|vFJYCsaLubDpnYloeEEP|xAEYTlJDbQNwQTLGxICQ|ihzSLoPCnXFXviyXtUhk|lFpAoUqEvHoyZfCNRuCR|RwOPMHQvcpoxYVZosxSX|dtYJKUplNmmKCOfiziff|wtdAydPFeYlxHioycsEq|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|nwXDDlsJoIinucmhZKzu|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
4205681133784149288.1640246576.1640246576,2021-12-23,180.0,3,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?rental_page=rental_car&fbclid=paaabn4tvkymieqo6acprro59lrexng3yd7ypjqtjr-imxp-yydil7hbiqkya&external_browser_redirect=true,card_web,view_card,,
5078070162188676092.1640246256.1640246256,2021-12-23,94651.0,15,event,,sberauto.com/cars/all/nissan/qashqai/bfc21661?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
212664237854826496.1640243200.1640243222,2021-12-23,11174.0,27,event,,client.preprod.sberauto.com/cars/all/volkswagen/polo/e994838f?rental_page=rental_car,card_web,view_card,,
8125177797447795707.1640252633.1640252633,2021-12-23,54321.0,13,event,,sberauto.com/cars/all/kia/rio/fee33fe6?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
8030489385072040849.1640209298.1640209298,2021-12-23,46196.0,14,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?utm_source_initial=yandex&utm_medium_initial=cpc&utm_campaign_initial=eFGuYtbktaqRjJGmKrgt|fcwjEERKGqQLIBYNygQV&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|kRzJDsvDzmShTkePZstJ|xAEYTlJDbQNwQTLGxICQ|DfienBXvAjqnCNYKMOWx|lFpAoUqEvHoyZfCNRuCR|bJXtlxRkubHxiNdqtFIt|rjbbNGNkjGThUJNtsWZQ|ejxUPIAdXgtXpgJbjzmY|ZIKCVYXYgRrZdwlVkEEf|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|vnTlRpYmthtVDImMLSmr|OfdDOXSwHYclonQJpPxh|igNLAJodDHSgqhPwufun|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
7506554248847723432.1640270762.1640270762,2021-12-23,114082.0,14,event,,sberauto.com/cars/all/mercedes-benz/cla-klasse/c917af36?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
7730096391682561508.1640273381.1640273381,2021-12-23,28401.0,12,event,,sberauto.com/cars/all/bmw/x3/6a660f0a?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
3228472079901031598.1640266941.1640266941,2021-12-23,613973.0,8,event,,sberauto.com/cars/all/mercedes-benz/gla-klasse/b0969889?rental_page=rental_car,card_web,view_card,,
3940791985035832941.1640263280.1640263280,2021-12-23,54162.0,11,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=gecBYcKZCPMcVYdSSzKP&rental_page=rental_car,card_web,view_card,,
8940250912489004117.1640291418.1640291418,2021-12-23,126055.0,15,event,,sberauto.com/cars/all/nissan/x-trail/0744675f?rental_page=rental_car,card_web,view_card,,
283682209288943517.1640232865.1640232865,2021-12-23,951623.0,12,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&rental_page=rental_car,card_web,view_card,,
205902958603568200.1640268874.1640268874,2021-12-23,91959.0,10,event,,sberauto.com/cars/all/nissan/x-trail/0744675f?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
205902958603568200.1640268874.1640268874,2021-12-23,94651.0,14,event,,sberauto.com/cars/all/nissan/x-trail/0744675f?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
5920948401582918020.1640253828.1640253828,2021-12-23,71792.0,13,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=zxoiLxhuSIFrCeTLQVWZ&rental_page=rental_car,card_web,view_card,,
9085314742876382341.1640244924.1640244924,2021-12-23,183071.0,14,event,,sberauto.com/cars/all/kia/sorento/c38179cb?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=DsqwamlMwRgMTyspCjFR|yXGkBQVvnYYbIChYahvv&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|HKmEUkCqvzHMTlQpWDnn|xAEYTlJDbQNwQTLGxICQ|NqyHCOOZyWmEylHAmwub|lFpAoUqEvHoyZfCNRuCR|wBQczVoRcxvUyTuKthrz|dtYJKUplNmmKCOfiziff|EJQVjvASGHrwQAuzdoFF|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|nXdiaMYGuoSkKGqBAgaB|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
9085314742876382341.1640244924.1640244924,2021-12-23,183420.0,17,event,,sberauto.com/cars/all/kia/sorento/c38179cb?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=DsqwamlMwRgMTyspCjFR|yXGkBQVvnYYbIChYahvv&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|HKmEUkCqvzHMTlQpWDnn|xAEYTlJDbQNwQTLGxICQ|NqyHCOOZyWmEylHAmwub|lFpAoUqEvHoyZfCNRuCR|wBQczVoRcxvUyTuKthrz|dtYJKUplNmmKCOfiziff|EJQVjvASGHrwQAuzdoFF|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|nXdiaMYGuoSkKGqBAgaB|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
2306907922225193474.1640260098.1640260098,2021-12-23,70593.0,12,event,,sberauto.com/cars/all/bmw/5-serii/eb5698f6?utm_source_initial=yandex&utm_medium_initial=cpc&utm_campaign_initial=fDLlAcSmythWSCVMvqvL|cdPAGAvKeBGoqAkQBuGR&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|boAALEEzhiaFtzJnaoKV|xAEYTlJDbQNwQTLGxICQ|GLDadKzygTvKYRgnhbvF|lFpAoUqEvHoyZfCNRuCR|XMtknhOgRfJIGLqMvKBS|rjbbNGNkjGThUJNtsWZQ|YdNHeAiszQmIRKypZPBI|ZIKCVYXYgRrZdwlVkEEf|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|vnTlRpYmthtVDImMLSmr|OfdDOXSwHYclonQJpPxh|GpnJEfqOdhHkCyGdRHbo|dAxkjbLxYZvzIEUzVIOu&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
2723873930120119936.1640253378.1640253378,2021-12-23,15849.0,10,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?utm_source_initial=yandex&utm_medium_initial=cpc&utm_campaign_initial=nSReTmyFtbSjlPrTKoaX|fVHJqnfOFSWcsCBViJGr&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|YjagTPsykUtMSrHgFPJc|xAEYTlJDbQNwQTLGxICQ|dwfnIkMEwJhmnyojmAoc|lFpAoUqEvHoyZfCNRuCR|nCFNEpzHTPkEkHrVLCIO|rjbbNGNkjGThUJNtsWZQ|BGRQmfOrOfUKTDqECECR|ZIKCVYXYgRrZdwlVkEEf|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|vnTlRpYmthtVDImMLSmr|OfdDOXSwHYclonQJpPxh|igNLAJodDHSgqhPwufun|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
2138273727929111749.1640223944.1640223944,2021-12-23,117438.0,17,event,,sberauto.com/cars/all/toyota/camry/f28947a1?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
2887714717575711166.1640270056.1640270056,2021-12-23,69195.0,15,event,,sberauto.com/cars/all/lexus/rx/566d6b75?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
1948276641180713932.1640268750.1640268750,2021-12-23,15893.0,6,event,,podpiska.sberauto.com/?yclid=7646201955618708031,sub_page_view,sub_landing,,
2887714717575711166.1640270056.1640270056,2021-12-23,69875.0,17,event,,sberauto.com/cars/all/lexus/rx/566d6b75?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
687490335764677602.1640268770.1640268770,2021-12-23,15207.0,13,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
1157601792239106034.1640265712.1640265712,2021-12-23,30514.0,17,event,,sberauto.com/cars/all/bmw/x5/f6bbfae9?utm_source_initial=yandex&utm_medium_initial=cpc&utm_campaign_initial=RzLAoRYmCtVATSoPvWAQ|cdPAGAvKeBGoqAkQBuGR&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|boAALEEzhiaFtzJnaoKV|xAEYTlJDbQNwQTLGxICQ|GLDadKzygTvKYRgnhbvF|lFpAoUqEvHoyZfCNRuCR|XMtknhOgRfJIGLqMvKBS|rjbbNGNkjGThUJNtsWZQ|YdNHeAiszQmIRKypZPBI|ZIKCVYXYgRrZdwlVkEEf|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|vnTlRpYmthtVDImMLSmr|OfdDOXSwHYclonQJpPxh|GpnJEfqOdhHkCyGdRHbo|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
1770141279146233615.1640255247.1640255247,2021-12-23,42299.0,15,event,,sberauto.com/cars/all/audi/a3/088f5fa8?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
8050415026848347673.1640267907.1640267907,2021-12-23,198875.0,13,event,,sberauto.com/cars/all/mercedes-benz/e-klasse/76c0f0b5?rental_page=rental_car,card_web,view_card,,
8050415026848347673.1640267907.1640267907,2021-12-23,200471.0,15,event,,sberauto.com/cars/all/mercedes-benz/e-klasse/76c0f0b5?rental_page=rental_car,card_web,view_card,,
8050415026848347673.1640267907.1640267907,2021-12-23,201243.0,17,event,,sberauto.com/cars/all/mercedes-benz/e-klasse/76c0f0b5?rental_page=rental_car,card_web,view_card,,
8066670868178424969.1640256651.1640257848,2021-12-23,3249.0,43,event,,sberauto.com/cars/all/haval/jolion/4930b1ba?utm_source_initial=google_poisk&utm_medium_initial=cpc&utm_campaign_initial=QdLfySaGXolfTBSNVfHn&utm_content_initial=SOkCdPxfUcZUzzOdgGES&rental_page=rental_car,card_web,view_card,,
3603575389454392730.1640291738.1640291738,2021-12-23,173385.0,16,event,,sberauto.com/cars/all/skoda/kodiaq/48a9d436?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=zxoiLxhuSIFrCeTLQVWZ&rental_page=rental_car,card_web,view_card,,
5843147298082487041.1640280332.1640280332,2021-12-23,379.0,4,event,,sberauto.com/cars/all/mercedes-benz/cla-klasse/c917af36?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=nSReTmyFtbSjlPrTKoaX|ZxCjNTHeXPmooDEOFIuR&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|nxheuoccCUneLBnHdxMC|xAEYTlJDbQNwQTLGxICQ|tdkLuROGZtRLOEIAAKmP|lFpAoUqEvHoyZfCNRuCR|ROnMdLLJMcJfaHzLkICC|dtYJKUplNmmKCOfiziff|BECmuFKBxdPEqNJhHcnw|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|ElpMaljwhXoRNYHQOUjw|HbolMJUevblAbkHClEQa&utm_term_initial=ITfrGJNwVsHBGJMAKoct&rental_page=rental_car,card_web,view_card,,
5843147298082487041.1640280332.1640280332,2021-12-23,58610.0,16,event,,sberauto.com/cars/all/mercedes-benz/c-klasse/1597c543?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=nSReTmyFtbSjlPrTKoaX|ZxCjNTHeXPmooDEOFIuR&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|nxheuoccCUneLBnHdxMC|xAEYTlJDbQNwQTLGxICQ|tdkLuROGZtRLOEIAAKmP|lFpAoUqEvHoyZfCNRuCR|ROnMdLLJMcJfaHzLkICC|dtYJKUplNmmKCOfiziff|BECmuFKBxdPEqNJhHcnw|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|ElpMaljwhXoRNYHQOUjw|HbolMJUevblAbkHClEQa&utm_term_initial=ITfrGJNwVsHBGJMAKoct&rental_page=rental_car,card_web,view_card,,
6059530550795080231.1640272424.1640272424,2021-12-23,99902.0,15,event,,sberauto.com/cars/all/bmw/7-serii/399ac530?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
6059530550795080231.1640272424.1640272424,2021-12-23,99904.0,18,event,,sberauto.com/cars/all/bmw/7-serii/399ac530?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
8780906380266869458.1640272594.1640272594,2021-12-23,22535.0,14,event,,sberauto.com/cars/all/mercedes-benz/e-klasse/d48351ad?rental_page=rental_car,card_web,view_card,,
2870026246954474776.1640291608.1640291608,2021-12-23,1169.0,7,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?rental_page=rental_car&fbclid=paaabzcjlk3yejxtayysx8tjzlfry2oqdd5o9rvw6ccdcukolrjk361gy-of0&external_browser_redirect=true,card_web,view_card,,
2870026246954474776.1640291608.1640291608,2021-12-23,18794.0,12,event,CENJYQocGncDfpQMoNnT,sberauto.com/cars/all/skoda/rapid/bf24b977?rental_page=rental_car&fbclid=paaabzcjlk3yejxtayysx8tjzlfry2oqdd5o9rvw6ccdcukolrjk361gy-of0&external_browser_redirect=true,card_web,view_card,,
4857299097893504002.1640268802.1640268802,2021-12-23,32578.0,12,event,,sberauto.com/cars/all/porsche/911/f149c91b?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
4923058023607586953.1640256362.1640256362,2021-12-23,20498.0,12,event,sAGDBCdeVPmQPwkVEcIX,sberauto.com/cars/all/mercedes-benz/cla-klasse/c917af36?rental_page=rental_car,card_web,view_card,,
8354167071210502044.1640265630.1640265630,2021-12-23,25460.0,14,event,,sberauto.com/cars/all/nissan/x-trail/0744675f?rental_page=rental_car,card_web,view_card,,
5726537827915918912.1640230467.1640230467,2021-12-23,289.0,8,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?rental_page=rental_car&fbclid=paaazohh5j3a9vsvroq-gymrxiue3ifutimtg3ti2xqqtadcadqtsu71ie4as&external_browser_redirect=true,card_web,view_card,,
1011790916715041517.1640256247.1640256247,2021-12-23,48386.0,13,event,,sberauto.com/cars/all/renault/logan/8c3c73f2?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&rental_page=rental_car,card_web,view_card,,
1330875496107650563.1640279556.1640279556,2021-12-23,56713.0,17,event,,sberauto.com/cars/all/skoda/karoq/94b3d18e?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
8442666461482456938.1640241005.1640241005,2021-12-23,83850.0,10,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?utm_source_initial=sbol&utm_medium_initial=push&utm_campaign_initial=sbJRYgVfvcnqKJNDDYIr&rental_page=rental_car,card_web,view_card,,
1410838136367640641.1640263751.1640263751,2021-12-23,101250.0,18,event,,sberauto.com/cars/all/nissan/x-trail/0744675f?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
4616096543458702887.1640216548.1640216548,2021-12-23,2393309.0,16,event,,sberauto.com/cars/all/mercedes-benz/gls-klasse/2f9c1e1e?utm_source_initial=google&utm_medium_initial=cpc&utm_campaign_initial=LwJZxKuWmvOhPsaCeRjG|YclHumxPxSxgzHfvCaeF&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|KclqMBFdJIQzGyXiovbR|xAEYTlJDbQNwQTLGxICQ|XSpPwlJSgUEDnrjsncJB|lFpAoUqEvHoyZfCNRuCR|kDmUoqsTwymUMUWIgvPX|dtYJKUplNmmKCOfiziff|yXpfXTRshCJkCxsGZsjy|aHSPdWXGkJravzWuwcJA|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|QaGunexmXrztCWbLcYxs|OfdDOXSwHYclonQJpPxh|nXdiaMYGuoSkKGqBAgaB|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
3575913227382705031.1640254343.1640254343,2021-12-23,64311.0,16,event,,sberauto.com/cars/all/skoda/kodiaq/48a9d436?utm_source_initial=youtube&utm_medium_initial=cpm&utm_campaign_initial=FTjNLDyTrXaWYgZymFkV&utm_content_initial=xhoenQgDQsgfEPYNPwKO&utm_term_initial=MQvSjpHGoGjbcBjfnLLm&rental_page=rental_car,card_web,view_card,,
306461414451819516.1640215547.1640215547,2021-12-23,33731.0,18,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=sbol&utm_medium_initial=push&utm_campaign_initial=sbJRYgVfvcnqKJNDDYIr&rental_page=rental_car,card_web,view_card,,
381207597887556610.1640270854.1640270854,2021-12-23,44014.0,14,event,,sberauto.com/cars/all/skoda/rapid/bf24b977?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
745435818319180122.1640264026.1640264026,2021-12-23,122133.0,18,event,,sberauto.com/cars/all/kia/sorento/c38179cb?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
1392772211135533372.1640288572.1640288572,2021-12-23,76466.0,16,event,,sberauto.com/cars/all/volkswagen/touareg/9e072915?rental_page=rental_car,card_web,view_card,,
1693058307074493251.1640285023.1640285023,2021-12-23,14189.0,6,event,,sberauto.com/cars/all/nissan/qashqai/bfc21661?utm_source_initial=youtube&utm_medium_initial=cpm&utm_campaign_initial=FTjNLDyTrXaWYgZymFkV&utm_content_initial=PkybGvWbaqORmxjNunqZ&utm_term_initial=bGiswZbYCzmVgFSflZDj&rental_page=rental_car,card_web,view_card,,
1693058307074493251.1640285023.1640285023,2021-12-23,475684.0,14,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?utm_source_initial=youtube&utm_medium_initial=cpm&utm_campaign_initial=FTjNLDyTrXaWYgZymFkV&utm_content_initial=PkybGvWbaqORmxjNunqZ&utm_term_initial=bGiswZbYCzmVgFSflZDj&rental_page=rental_car,card_web,view_card,,
1796510724773063279.1640273211.1640273224,2021-12-23,7979.0,24,event,,sberauto.com/cars/all/audi/a3/088f5fa8?rental_page=rental_car,card_web,view_card,,
1796510724773063279.1640273211.1640273224,2021-12-23,8548.0,26,event,,sberauto.com/cars/all/audi/a3/088f5fa8?rental_page=rental_car,card_web,view_card,,
2412800336613136748.1640290667.1640290667,2021-12-23,17512.0,10,event,,sberauto.com/cars/all/skoda/karoq/94b3d18e?utm_source_initial=yandex&utm_medium_initial=cpc&utm_campaign_initial=RoDitORHdzGfGhNCyEMy|eBckTUycdWUDbWqXENLu&utm_content_initial=yXzSAJWSuRbYeLFyMVFl|ouVgqfprhcmURLadlUFz|xAEYTlJDbQNwQTLGxICQ|utBTGDBewhcTczrLnbTa|lFpAoUqEvHoyZfCNRuCR|vCXoTjieccyTHKDVkGMp|rjbbNGNkjGThUJNtsWZQ|sAaoFQzhYxqorhfHyGnp|ZIKCVYXYgRrZdwlVkEEf|HbolMJUevblAbkHClEQa|kqZPVvZmXADsCZxIQwbv|vnTlRpYmthtVDImMLSmr|OfdDOXSwHYclonQJpPxh|igNLAJodDHSgqhPwufun|HbolMJUevblAbkHClEQa&utm_term_initial=&rental_page=rental_car,card_web,view_card,,
3143712175919739509.1640254023.1640254023,2021-12-23,7538.0,3,event,,sberauto.com/cars/all/kia/rio/fee33fe6?rental_page=rental_car,card_web,view_card,,
3143712175919739509.1640254023.1640254023,2021-12-23,10969.0,7,event,,sberauto.com/cars/all/kia/rio/fee33fe6?rental_page=rental_car,card_web,view_card,,
4223693071277403440.1640279344.1640279344,2021-12-23,83790.0,14,event,,sberauto.com/cars/all/bmw/2-serii/884c2872?rental_page=rental_car,card_web,view_card,,
6838559132057116377.1640275672.1640275672,2021-12-23,240981.0,18,event,,sberauto.com/cars/all/skoda/octavia/4791c8b2?rental_page=rental_car,card_web,view_card,,
8700828428724875046.1640247078.1640247084,2021-12-23,121883.0,20,event,,sberauto.com/cars/all/nissan/x-trail/0744675f?rental_page=rental_car,card_web,view_card,,
8700828428724875046.1640247078.1640247084,2021-12-23,122099.0,21,event,,sberauto.com/cars/all/nissan/x-trail/0744675f?rental_page=rental_car,card_web,view_card,,
8525341622698020230.1640271237.1640271237,2021-12-23,38808.0,14,event,,sberauto.com/cars/all/porsche/911/f149c91b?utm_source_initial=telegram&utm_medium_initial=blogger_channel&utm_campaign_initial=foFTSdUvNqqkPzZvgiqt&utm_content_initial=DZYjhfIUfdqhfuTNUmjn&rental_page=rental_car,card_web,view_card,,
710913811791780564.1640274646.1640274646,2021-12-23,149944.0,13,event,,sberauto.com/cars/all/skoda/kodiaq/48a9d436?utm_source_initial=sbol&utm_medium_initial=banner&utm_campaign_initial=LEoPHuyFvzoNfnzGgfcd&utm_content_initial=vCIpmpaGBnIQhyYNkXqp&rental_page=rental_car,card_web,view_card,,
1143529748505547588.1640223555.1640223555,2021-12-23,28699.0,15,event,,sberauto.com/cars/all/nissan/x-trail/0744675f?rental_page=rental_car,card_web,view_card,,
1778732695501934348.1640238860.1640238860,2021-12-23,32515.0,15,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?utm_source_initial=sbol&utm_medium_initial=push&utm_campaign_initial=sbJRYgVfvcnqKJNDDYIr&rental_page=rental_car,card_web,view_card,,
1778732695501934348.1640238860.1640238860,2021-12-23,32691.0,18,event,,sberauto.com/cars/all/volkswagen/polo/e994838f?utm_source_initial=sbol&utm_medium_initial=push&utm_campaign_initial=sbJRYgVfvcnqKJNDDYIr&rental_page=rental_car,card_web,view_card,,
