session_id,client_id,visit_date,visit_time,visit_number,utm_source,utm_medium,utm_campaign,utm_adcontent,utm_keyword,device_category,device_os,device_brand,device_model,device_screen_resolution,device_browser,geo_country,geo_city
905693499230150465.1627291539.1627291607,210873200.1627283265,2021-07-26,12:00:00,2,bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,2560x1440,Opera,Russia,Sochi
905693499230150465.1627293175.1627295035,210873200.1627283265,2021-07-26,13:00:00,3,bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,2560x1440,Opera,Russia,Sochi
9056938014198027983.1627477711.1627477711,2108732707.1627477711,2021-07-28,16:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,390x844,Safari (in-app),Russia,Moscow
905694804909890936.1636965752.1636965752,210873504.1636965752,2021-11-15,11:42:32,1,vFcAhRxLfOWKhvxjELkx,organic,okTXSMadDkjvntEHzIjp,LLfCasrxQzJIyuldcuWy,aXQzDWsJuGXeBXexNHjc,desktop,Windows,,,1920x1080,Chrome,Russia,Moscow
9056950534030578381.1630360274.1630360274,2108735622.1630360269,2021-08-31,00:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,mobile,,Samsung,,360x640,Samsung Internet,Russia,Moscow
9056960335155670517.1640082933.1640082933,2108737904.1640082933,2021-12-21,13:35:33,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,414x896,Safari,Russia,Saint Petersburg
9056961009464349367.1638896300.1638896300,2108738061.1638896311,2021-12-07,19:58:20,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,385x854,Chrome,Russia,Zheleznodorozhny
9056961009464349367.1639771353.1639771353,2108738061.1638896311,2021-12-17,23:02:33,2,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,385x854,Chrome,Russia,Zheleznodorozhny
905698215112200096.1635241889.1635241889,210874298.1635241888,2021-10-26,12:51:29,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,RkpOyeEPgcMBSDuHLQcj,mobile,Android,Samsung,,360x740,Samsung Internet,Russia,Saint Petersburg
9056995536701736407.1634190807.1634190807,2108746100.1634190807,2021-10-14,08:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,320x568,Chrome,Russia,Chelyabinsk
9056998233941911753.1634904265.1634904265,2108746728.1634904265,2021-10-22,15:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x667,Safari,Russia,Moscow
9057003091555107687.1640088422.1640088422,2108747859.1640088423,2021-12-21,15:07:02,1,ZpYIoDJMcFzVoPFsHGJL,push,sbJRYgVfvcnqKJNDDYIr,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,320x568,Safari,Russia,Saint Petersburg
9057004457353745502.1639126112.1639126112,2108748177.1639126110,2021-12-10,11:48:32,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Vladivostok
9057006957022623329.1637037668.1637037668,2108748759.1637037665,2021-11-16,07:41:08,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,LG,,360x720,Chrome,Russia,Tyumen
9057011428079991572.1633450777.1633450777,2108749800.1633450772,2021-10-05,19:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,393x873,Chrome,Russia,Saint Petersburg
9057025571412500326.1638653798.1638653798,2108753093.1638653798,2021-12-05,00:36:38,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,375x667,Safari,Russia,Moscow
9057036996017955550.1631101666.1631101666,2108755753.1631101662,2021-09-08,14:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,mobile,,Huawei,,720x360,Chrome,Russia,(not set)
9057039714730783832.1629631577.1629631577,2108756386.1629631576,2021-08-22,14:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,360x780,Chrome,Russia,Saint Petersburg
9057039929473258940.1623741884.1623741884,2108756436.1623741884,2021-06-15,10:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,428x926,Safari,Russia,Moscow
9057042326067774848.1626506625.1626506625,2108756994.1626506624,2021-07-17,10:00:00,1,bByPQxmDaMXgpHeypKSM,referral,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,320x568,Safari,Russia,Saint Petersburg
9057044275990910950.1634490342.1634490342,2108757448.1634490342,2021-10-17,20:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari,Russia,Yekaterinburg
9057046324694560518.1638739720.1638739720,2108757925.1638739718,2021-12-06,00:28:40,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,OnePlus,,385x833,Chrome,Russia,Moscow
9057053673375282078.1630417824.1630417824,2108759636.1630417822,2021-08-31,16:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,mobile,,Xiaomi,,393x873,Chrome,Russia,Saint Petersburg
9057101287378521238.1626213565.1626213565,2108770722.1626213526,2021-07-14,00:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,IZEXUFLARCUMynmHNBGo,,,desktop,,,,1920x1080,Chrome,Russia,(not set)
9057101287378521238.1626213621.1626213621,2108770722.1626213526,2021-07-14,01:00:00,2,kjsLglQLzykiRbcDiGcD,cpc,IZEXUFLARCUMynmHNBGo,,,desktop,,,,1920x1080,Chrome,Russia,(not set)
9057104238034932415.1640092369.1640092369,2108771409.1640092351,2021-12-21,16:12:49,1,ZpYIoDJMcFzVoPFsHGJL,push,sbJRYgVfvcnqKJNDDYIr,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,360x760,Chrome,Russia,Saint Petersburg
905711048476727298.1637488645.1637488645,210877286.1637488642,2021-11-21,12:57:25,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,,360x720,Chrome,Russia,(not set)
905711048476727298.1640679621.1640679621,210877286.1637488642,2021-12-28,11:20:21,2,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,,360x720,Chrome,Russia,Yaroslavl
9057121452246251149.1622488564.1622488564,2108775417.1622488717,2021-05-31,22:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,424x848,Chrome,Russia,Yekaterinburg
9057121452246251149.1622528310.1622528310,2108775417.1622488717,2021-06-01,09:00:00,2,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,424x848,Chrome,Russia,Yekaterinburg
9057125137332696913.1626994516.1626994548,2108776275.1626994513,2021-07-23,01:00:00,1,bByPQxmDaMXgpHeypKSM,referral,IKQsApKuPmZqqmhieEgf,XVKNbZXFFeCXocbAHwpS,,desktop,,,,1920x1080,YaBrowser,Russia,(not set)
9057125790170965821.1630234428.1630234428,2108776427.1630234429,2021-08-29,13:00:00,1,ISrKoXQCxqqYvAZICvjs,blogger_stories,zfwIehuEfWYdYrEZgRLo,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari,Russia,Moscow
9057128727932172146.1633810289.1633810289,2108777111.1633810290,2021-10-09,23:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,390x844,Safari,Russia,Moscow
9057128727932172146.1633810298.1633810298,2108777111.1633810290,2021-10-09,23:00:00,2,kjsLglQLzykiRbcDiGcD,cpc,,,,mobile,,Apple,,390x844,Safari,Russia,Moscow
9057128727932172146.1633815776.1633815776,2108777111.1633810290,2021-10-10,00:00:00,3,kjsLglQLzykiRbcDiGcD,cpc,,,,mobile,,Apple,,390x844,Safari,Russia,Moscow
9057133383667724041.1624813322.1624813322,2108778195.1624813321,2021-06-27,20:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,320x568,Safari,Russia,Moscow
9057151336642396655.1636188655.1636188655,2108782375.1636188655,2021-11-06,11:50:55,1,SzZERoLMmrEUEhDaYcyN,cpc,,,,mobile,iOS,Apple,,428x926,Safari (in-app),Russia,Dolgoprudny
9057156993118299482.1640162652.1640162652,2108783692.1640162650,2021-12-22,11:44:12,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,,360x780,Chrome,Russia,Ufa
9057158741166961756.1637135452.1637135452,2108784099.1637135452,2021-11-17,10:50:52,1,kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,JNHcPlZPxEMWDnRiyoBf,hAmNSZmQkKQKAjZEGlgb,mobile,iOS,Apple,,428x926,Safari,Russia,Moscow
9057158844235701111.1626659699.1626659699,2108784123.1626659703,2021-07-19,04:00:00,1,BHcvLfOaCWvWTykYqHVe,cpc,,,,desktop,,,,1024x768,Chrome,Russia,(not set)
905717048530421736.1621870568.1621870568,210878683.1621870568,2021-05-24,18:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1280x720,Chrome,Russia,Moscow
905717048530421736.1621870949.1621870949,210878683.1621870568,2021-05-24,18:00:00,2,ZHCJROlbqnkXTqIuVxnm,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1280x720,Chrome,Russia,Moscow
9057172635386017706.1636988843.1636988843,2108787334.1636988842,2021-11-15,18:07:23,1,BHcvLfOaCWvWTykYqHVe,cpc,,,ZNhSIPchlbnKwZWcsKzz,mobile,Android,Huawei,,360x800,Chrome,Russia,Moscow
9057186903270834659.1640448483.1640448483,2108790656.1640448483,2021-12-25,19:08:03,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,BQ,,360x640,Chrome,Russia,Ufa
9057190515325207984.1627325875.1627325875,2108791497.1627325872,2021-07-26,21:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,424x918,Chrome,(not set),(not set)
9057190622708963844.1636899332.1636899332,2108791522.1636899332,2021-11-14,17:15:32,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,375x667,Safari,Russia,Chelyabinsk
9057191026433442616.1634452301.1634452301,2108791616.1634452280,2021-10-17,09:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,LwJZxKuWmvOhPsaCeRjG,,,mobile,,Huawei,,360x770,Chrome,Russia,Moscow
9057192542555094934.1632649121.1632649121,2108791969.1632649110,2021-09-26,12:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,mobile,,Xiaomi,,720x360,Chrome,Russia,Moscow
9057192542555094934.1632669166.1632669166,2108791969.1632649110,2021-09-26,18:00:00,2,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,mobile,,Xiaomi,,360x720,Chrome,Russia,Moscow
9057194282015059609.1630858899.1630858899,2108792374.1630858905,2021-09-05,19:00:00,1,BHcvLfOaCWvWTykYqHVe,cpc,,,,desktop,,,,1366x768,Chrome,Russia,Moscow
9057194282015059609.1630862392.1630862392,2108792374.1630858905,2021-09-05,20:00:00,2,bByPQxmDaMXgpHeypKSM,referral,,,,desktop,,,,1366x768,Chrome,Russia,Moscow
9057194282015059609.1630868813.1630868813,2108792374.1630858905,2021-09-05,22:00:00,3,BHcvLfOaCWvWTykYqHVe,cpc,,,,desktop,,,,1366x768,Chrome,Russia,Moscow
9057195162486254365.1633757981.1633757981,2108792579.1633757981,2021-10-09,08:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,gecBYcKZCPMcVYdSSzKP,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari,Russia,Lipetsk
9057195291326931295.1625416031.1625416031,2108792609.1625416031,2021-07-04,19:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x667,Safari,Russia,Stupino
9057196038656678869.1630854100.1630854100,2108792783.1630854101,2021-09-05,18:00:00,1,bByPQxmDaMXgpHeypKSM,referral,gVwpGdJDpteNmFIatPTG,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,2560x1440,Chrome,Russia,Kursk
9057209924286699153.1631606418.1631606418,2108796016.1631606417,2021-09-14,11:00:00,1,jaSOmLICuBzCFqHfBdRg,email,YCKgTzTDywjcWyQudGch,SitoRrEOjouuWzzGooUa,,desktop,,,,1920x1080,Chrome,Russia,Moscow
9057225394763951652.1636658724.1636658724,2108799618.1636658724,2021-11-11,22:25:24,1,vFcAhRxLfOWKhvxjELkx,organic,okTXSMadDkjvntEHzIjp,LLfCasrxQzJIyuldcuWy,aXQzDWsJuGXeBXexNHjc,mobile,Android,Realme,,360x800,Chrome,Russia,Moscow
9057226734779194584.1622105303.1622105303,2108799930.1622105304,2021-05-27,11:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1280x800,Edge,Russia,Moscow
9057226734779194584.1622120032.1622120032,2108799930.1622105304,2021-05-27,15:00:00,2,aXQzDWsJuGXeBXexNHjc,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1280x800,Edge,Russia,Moscow
9057233396280603766.1629238392.1629238392,2108801481.1629238390,2021-08-18,01:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,360x720,Chrome,Russia,Nizhny Novgorod
9057255180357140726.1631650038.1631650038,2108806553.1631650038,2021-09-14,23:00:00,1,bByPQxmDaMXgpHeypKSM,referral,gVwpGdJDpteNmFIatPTG,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1440x900,Chrome,Belarus,Minsk
9057256580510671525.1625842348.1625842348,2108806879.1625842341,2021-07-09,17:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Huawei,,360x720,Chrome,Russia,Saint Petersburg
9057273442559109411.1632676133.1632676133,2108810805.1632676131,2021-09-26,20:00:00,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,PkybGvWbaqORmxjNunqZ,,mobile,,Huawei,,360x760,YaBrowser,Russia,Balashikha
9057273648724981330.1640117842.1640117842,2108810853.1640117842,2021-12-21,23:17:22,1,kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,JNHcPlZPxEMWDnRiyoBf,hAmNSZmQkKQKAjZEGlgb,desktop,Windows,,,1680x1050,Chrome,Russia,Moscow
9057273648724981330.1640117850.1640117850,2108810853.1640117842,2021-12-21,23:17:30,2,kjsLglQLzykiRbcDiGcD,cpc,,,hAmNSZmQkKQKAjZEGlgb,desktop,Windows,,,1680x1050,Chrome,Russia,Moscow
9057274941510184414.1640164829.1640164829,2108811154.1640164830,2021-12-22,12:20:29,1,kjsLglQLzykiRbcDiGcD,cpc,XHNUiSKKGTEpSAlaVMFQ,JNHcPlZPxEMWDnRiyoBf,ITfrGJNwVsHBGJMAKoct,mobile,iOS,Apple,,414x896,Safari,Russia,Krasnodar
9057282062552254823.1626458480.1626458480,2108812812.1626458471,2021-07-16,21:00:00,1,gDBGzjFKYabGgSPZvrDH,cpm,FTjNLDyTrXaWYgZymFkV,UxrnyMlRBSOhOjytXnMG,,desktop,,,,1366x768,Chrome,Russia,Balashikha
90572843190642368.1621943999.1621943999,21088133.1621944000,2021-05-25,14:00:00,1,kjsLglQLzykiRbcDiGcD,organic,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1920x1080,Chrome,Russia,Moscow
905728477444791095.1628265275.1628265275,210881344.1628265271,2021-08-06,18:00:00,1,hTjLvqNxGggkGnxSCaTm,tg,wpmatvDuiMutnvmNVPJo,JNHcPlZPxEMWDnRiyoBf,,mobile,,Xiaomi,,360x640,Chrome,Russia,Krasnodar
9057287053303910321.1626116018.1626116018,2108813974.1626116017,2021-07-12,21:00:00,1,bByPQxmDaMXgpHeypKSM,referral,,,,desktop,,,,1920x1080,YaBrowser,Russia,Moscow
9057287053303910321.1626154585.1626154585,2108813974.1626116017,2021-07-13,08:00:00,2,bByPQxmDaMXgpHeypKSM,referral,,,,desktop,,,,1920x1080,YaBrowser,Russia,Moscow
9057287053303910321.1626161136.1626161136,2108813974.1626116017,2021-07-13,10:00:00,3,bByPQxmDaMXgpHeypKSM,referral,,,,desktop,,,,1920x1080,YaBrowser,Russia,Moscow
9057296532308149869.1637533303.1637533303,2108816181.1637533293,2021-11-22,01:21:43,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,385x854,Chrome,Russia,Pyatigorsk
9057304185937594589.1635256544.1635256544,2108817963.1635256541,2021-10-26,16:55:44,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,EFePHapVShTKxBNclrhX,mobile,Android,Xiaomi,,851x393,Opera,Russia,Saint Petersburg
9057307024911942779.1636222075.1636222075,2108818624.1636222075,2021-11-06,21:07:55,1,kjsLglQLzykiRbcDiGcD,organic,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,UKNBOHebRIIsQRsjNKay,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Saint Petersburg
9057309421492735241.1625263369.1625263369,2108819182.1625263369,2021-07-03,01:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,390x844,Safari,Russia,Khimki
9057311629120294073.1639632056.1639632056,2108819696.1639632057,2021-12-16,08:20:56,1,ZpYIoDJMcFzVoPFsHGJL,banner,TmThBvoCcwkCZZUWACYq,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,385x854,Chrome,Russia,Samara
9057313776603202793.1638892782.1638892782,2108820196.1638892777,2021-12-07,18:59:42,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,MWLEpQPyjGkjHseVyeyQ,mobile,Android,Samsung,,320x658,Samsung Internet,Russia,Saint Petersburg
9057316894743803004.1633236094.1633236094,2108820922.1633236092,2021-10-03,07:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,UKNBOHebRIIsQRsjNKay,eOWmIGTKVDPewucDtZXG,,mobile,,Apple,,980x1461,Safari,Russia,Moscow
9057323693670375624.1626579192.1626579844,2108822505.1626579144,2021-07-18,06:00:00,1,bByPQxmDaMXgpHeypKSM,referral,LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Samsung,,412x915,Chrome,Russia,Ufa
9057323925608043494.1636013037.1636013037,2108822559.1636013030,2021-11-04,11:03:57,1,ZpYIoDJMcFzVoPFsHGJL,banner,SgIUDYUKnyWHVowUOqid,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,,360x720,Chrome,Russia,Moscow
9057325136775063002.1622254952.1622254952,2108822841.1622255066,2021-05-29,05:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,zPJpddwzkFqLMSYgtDqy,aYAcKhelKzYpXrRYknSP,,mobile,,Samsung,,385x854,Chrome,Russia,Moscow
9057339391789079892.1639816531.1639816531,2108826160.1639816532,2021-12-18,11:35:31,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,iOS,Apple,,375x667,Safari,Russia,Moscow
9057344958051255221.1624376244.1624376244,2108827456.1624376245,2021-06-22,18:00:00,1,kjsLglQLzykiRbcDiGcD,cpc,vXsFkagGabkcWKlgLzSg,,,mobile,,Apple,,414x896,Safari,Russia,Moscow
9057344958051255221.1624376278.1624376278,2108827456.1624376245,2021-06-22,18:00:00,2,kjsLglQLzykiRbcDiGcD,cpc,,,,mobile,,Apple,,414x896,Safari,Russia,Moscow
9057350236567191412.1625505652.1625505652,2108828685.1625505652,2021-07-05,20:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari,Russia,Yekaterinburg
905735315037791397.1633330402.1633330402,210882936.1633330341,2021-10-04,09:00:00,2,BHcvLfOaCWvWTykYqHVe,cpc,,,,mobile,,Apple,,375x667,Safari,Russia,Moscow
905735315037791397.1633335360.1633335360,210882936.1633330341,2021-10-04,11:00:00,3,BHcvLfOaCWvWTykYqHVe,cpc,,,,mobile,,Apple,,375x667,Safari,Russia,Moscow
9057359496515683219.1624507283.1624507283,2108830841.1624507283,2021-06-24,07:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,375x812,Safari,Russia,Moscow
9057361287519428135.1626889767.1626889767,2108831258.1626889767,2021-07-21,20:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,mobile,,Apple,,414x896,Safari (in-app),Russia,Samara
9057362850900878666.1640244555.1640244555,2108831622.1640244554,2021-12-23,10:29:15,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Huawei,,360x780,Chrome,Russia,Khabarovsk
9057369971947378942.1630968063.1630968063,2108833280.1630968062,2021-09-07,01:00:00,1,BHcvLfOaCWvWTykYqHVe,cpc,,,,mobile,,(not set),,384x858,Chrome,Russia,Moscow
9057370474456530342.1628945832.1628945832,2108833397.1628945830,2021-08-14,15:00:00,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Vivo,,360x800,Chrome,Russia,Moscow
9057370474456530342.1629018836.1629018836,2108833397.1628945830,2021-08-15,12:00:00,2,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,JNHcPlZPxEMWDnRiyoBf,,mobile,,Vivo,,360x800,Chrome,Russia,Moscow
9057371187432144043.1639988398.1639988398,2108833563.1639988395,2021-12-20,11:19:58,1,ZpYIoDJMcFzVoPFsHGJL,banner,LEoPHuyFvzoNfnzGgfcd,vCIpmpaGBnIQhyYNkXqp,puhZPIYqKXeFPaUviSjo,mobile,Android,Samsung,,320x569,Chrome,Russia,Krasnodar
905738025150672824.1621847993.1621847993,210883567.1621847992,2021-05-24,12:00:00,1,fDLlAcSmythWSCVMvqvL,(none),LTuZkdKfxRGVceoWkVyg,JNHcPlZPxEMWDnRiyoBf,,desktop,,,,1920x1080,YaBrowser,Russia,Moscow
9057388917055579455.1638425920.1638425920,2108837691.1638425919,2021-12-02,09:18:40,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,ISrKoXQCxqqYvAZICvjs,mobile,Android,Realme,,360x800,Chrome,Russia,Moscow
9057393783249219973.1634119896.1634119896,2108838824.1634120069,2021-10-13,13:00:00,1,QxAxdyPLuQMEcrdZWdWb,cpc,GWZGdHKPgmZPNPwkJshU,,,mobile,,Samsung,,412x915,Android Webview,Russia,Saint Petersburg
905739820462155026.1637084360.1637084360,210883985.1637000466,2021-11-16,20:39:20,1,MvfHsxITijuriZxsqZqt,cpm,FTjNLDyTrXaWYgZymFkV,xhoenQgDQsgfEPYNPwKO,COtBsnAzfZyRVtvDlhnW,mobile,Android,Samsung,,360x740,Samsung Internet,Russia,Moscow
9057405255112834392.1640086874.1640086874,2108841495.1640086872,2021-12-21,14:41:14,1,ZpYIoDJMcFzVoPFsHGJL,push,sbJRYgVfvcnqKJNDDYIr,JNHcPlZPxEMWDnRiyoBf,puhZPIYqKXeFPaUviSjo,mobile,Android,Xiaomi,,393x851,Chrome,Russia,Moscow
905741336573388010.1624777964.1624777964,210884338.1624777962,2021-06-27,10:00:00,1,bByPQxmDaMXgpHeypKSM,referral,,,,mobile,,Apple,,375x667,Safari,Russia,Moscow
